2025-03-23 19:26:04,562 - INFO - News Category Filter Selected: All
2025-03-23 19:26:04,566 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 19:26:04,726 - INFO - Displaying paginated YouTube data
2025-03-23 19:26:05,024 - INFO - Displaying paginated News data
2025-03-23 19:26:05,652 - INFO - Dashboard execution completed
2025-03-23 19:26:16,935 - INFO - Dashboard Loaded
2025-03-23 19:26:16,941 - INFO - YouTube Channel Filter Selected: All
2025-03-23 19:26:16,943 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 19:26:16,952 - INFO - News Category Filter Selected: All
2025-03-23 19:26:16,952 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 19:26:17,116 - INFO - Displaying paginated YouTube data
2025-03-23 19:26:17,118 - INFO - Navigated to next YouTube page
2025-03-23 19:26:18,081 - INFO - Dashboard Loaded
2025-03-23 19:26:18,089 - INFO - YouTube Channel Filter Selected: All
2025-03-23 19:26:18,090 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 19:26:18,099 - INFO - News Category Filter Selected: All
2025-03-23 19:26:18,099 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 19:26:18,283 - INFO - Displaying paginated YouTube data
2025-03-23 19:26:18,616 - INFO - Displaying paginated News data
2025-03-23 19:26:19,107 - INFO - Dashboard execution completed
2025-03-23 22:11:26,633 - INFO - Loading YouTube data from BigQuery
2025-03-23 22:11:29,320 - INFO - Loading News data from BigQuery
2025-03-23 22:11:55,867 - INFO - Dashboard Loaded
2025-03-23 22:11:55,881 - INFO - YouTube Channel Filter Selected: All
2025-03-23 22:11:55,891 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 22:11:55,897 - ERROR - Error in YouTube filters: 'dislikes'
2025-03-23 22:19:51,155 - INFO - Loading YouTube data from BigQuery
2025-03-23 22:20:25,855 - INFO - Loading News data from BigQuery
2025-03-23 22:20:52,413 - INFO - Dashboard Loaded
2025-03-23 22:20:52,417 - INFO - YouTube Channel Filter Selected: All
2025-03-23 22:20:52,422 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 22:20:52,502 - INFO - News Category Filter Selected: All
2025-03-23 22:20:52,506 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 22:20:52,510 - ERROR - Error in News filters: 'source'
2025-03-23 22:22:07,575 - INFO - Loading YouTube data from BigQuery
2025-03-23 22:22:12,611 - INFO - Loading News data from BigQuery
2025-03-23 22:24:00,294 - INFO - Dashboard Loaded
2025-03-23 22:24:00,303 - INFO - YouTube Channel Filter Selected: All
2025-03-23 22:24:00,307 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 22:24:00,314 - INFO - News Category Filter Selected: All
2025-03-23 22:24:00,322 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 22:24:00,673 - INFO - Displaying paginated YouTube data
2025-03-23 22:24:01,151 - INFO - Displaying paginated News data
2025-03-23 22:24:01,975 - INFO - Dashboard execution completed
2025-03-23 22:49:06,717 - INFO - Loading YouTube data from BigQuery
2025-03-23 22:49:09,680 - INFO - Loading News data from BigQuery
2025-03-23 22:49:25,635 - INFO - Dashboard Loaded
2025-03-23 22:49:25,644 - INFO - YouTube Channel Filter Selected: All
2025-03-23 22:49:25,652 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 22:49:25,698 - INFO - News Category Filter Selected: All
2025-03-23 22:49:25,702 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 22:49:25,702 - ERROR - Error in News filters: 'source'
2025-03-23 23:07:28,692 - INFO - Loading YouTube data from BigQuery
2025-03-23 23:07:31,246 - INFO - Loading News data from BigQuery
2025-03-23 23:07:44,942 - INFO - Dashboard Loaded
2025-03-23 23:07:44,952 - INFO - YouTube Channel Filter Selected: All
2025-03-23 23:07:44,966 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 23:07:45,007 - INFO - News Category Filter Selected: All
2025-03-23 23:07:45,013 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 23:07:45,014 - ERROR - Error in News filters: 'source'
2025-03-23 23:08:17,282 - INFO - Loading YouTube data from BigQuery
2025-03-23 23:08:20,272 - INFO - Loading News data from BigQuery
2025-03-23 23:08:34,545 - INFO - Dashboard Loaded
2025-03-23 23:08:34,545 - INFO - YouTube Channel Filter Selected: All
2025-03-23 23:08:34,552 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 23:08:34,574 - INFO - News Category Filter Selected: All
2025-03-23 23:08:34,582 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 23:08:34,840 - INFO - Displaying paginated YouTube data
2025-03-23 23:08:35,352 - INFO - Displaying paginated News data
2025-03-23 23:08:36,385 - INFO - Dashboard execution completed
2025-03-23 23:18:15,816 - INFO - Loading YouTube data from BigQuery
2025-03-23 23:18:20,058 - INFO - Loading News data from BigQuery
2025-03-23 23:18:57,801 - INFO - Dashboard Loaded
2025-03-23 23:18:57,801 - INFO - YouTube Channel Filter Selected: All
2025-03-23 23:18:57,811 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 23:18:57,821 - INFO - News Category Filter Selected: All
2025-03-23 23:18:57,826 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 23:18:57,826 - ERROR - Error in News visualizations: name 'filtered_news' is not defined
2025-03-23 23:18:57,826 - INFO - Dashboard execution completed
2025-03-23 23:20:12,351 - INFO - Loading YouTube data from BigQuery
2025-03-23 23:20:15,636 - INFO - Loading News data from BigQuery
2025-03-23 23:20:40,608 - INFO - Dashboard Loaded
2025-03-23 23:20:40,613 - INFO - YouTube Channel Filter Selected: All
2025-03-23 23:20:40,617 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 23:20:40,646 - INFO - News Category Filter Selected: All
2025-03-23 23:20:40,654 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 23:20:41,056 - INFO - Displaying paginated YouTube data
2025-03-23 23:20:41,808 - INFO - Displaying paginated News data
2025-03-23 23:20:42,838 - INFO - Dashboard execution completed
2025-03-23 23:29:02,229 - INFO - Dashboard Loaded
